sentence|word|attention|cluster_label|sentence_index|salience score
Urbex and photographer Iain Bolton offer us a haunting glimpse into the town of Pripyat, the nuclear city established in February of 1970 to support a nearby power plant you might have heard of...|power|0.02395814098417759|8|43|attention
We decided to conduct an experiment where he would plant a very bold Hollywood-style kiss on me when he arrived home for dinner.|me|0.04942166432738304|2|44|attention
We decided to conduct an experiment where he would plant a very bold Hollywood-style kiss on me when he arrived home for dinner.|bold|0.031039046123623848|2|44|attention
We decided to conduct an experiment where he would plant a very bold Hollywood-style kiss on me when he arrived home for dinner.|[CLS]|0.025097468867897987|2|44|attention
We decided to conduct an experiment where he would plant a very bold Hollywood-style kiss on me when he arrived home for dinner.|he|0.02040177769958973|2|44|attention
We decided to conduct an experiment where he would plant a very bold Hollywood-style kiss on me when he arrived home for dinner.|Hollywood-style|0.02030882239341736|2|44|attention
We are used to thinking of infrastructure as buildings, plant and machinery.|[SEP]|0.45162561535835266|9|45|attention
We are used to thinking of infrastructure as buildings, plant and machinery.|.|0.2300082892179489|9|45|attention
We are used to thinking of infrastructure as buildings, plant and machinery.|infrastructure|0.05667269229888916|9|45|attention
We are used to thinking of infrastructure as buildings, plant and machinery.|machinery|0.039685387164354324|9|45|attention
We are used to thinking of infrastructure as buildings, plant and machinery.|,|0.029362445697188377|9|45|attention
While the first harvest is entirely lost, the hope is that farmers can plant again before the rains stop altogether so that there is hope of having some food to harvest this year.|[SEP]|0.3282022178173065|2|46|attention
While the first harvest is entirely lost, the hope is that farmers can plant again before the rains stop altogether so that there is hope of having some food to harvest this year.|.|0.19926299154758453|2|46|attention
While the first harvest is entirely lost, the hope is that farmers can plant again before the rains stop altogether so that there is hope of having some food to harvest this year.|,|0.11932186037302017|2|46|attention
While the first harvest is entirely lost, the hope is that farmers can plant again before the rains stop altogether so that there is hope of having some food to harvest this year.|farmers|0.03475606068968773|2|46|attention
While the first harvest is entirely lost, the hope is that farmers can plant again before the rains stop altogether so that there is hope of having some food to harvest this year.|[CLS]|0.0284887682646513|2|46|attention
We've deprived countless patients from a helpful medicinal plant.|[SEP]|0.21410317718982697|3|47|attention
We've deprived countless patients from a helpful medicinal plant.|[CLS]|0.052134085446596146|3|47|attention
We've deprived countless patients from a helpful medicinal plant.|.|0.04359917715191841|3|47|attention
We've deprived countless patients from a helpful medicinal plant.|from|0.03447972238063812|3|47|attention
We've deprived countless patients from a helpful medicinal plant.|medicinal|0.02827768586575985|3|47|attention
Worrying only leads to more worrying, so instead of allowing anxieties to plant themselves in my mind, I replaced them with more positive things.|,|0.11053850501775742|2|48|attention
Worrying only leads to more worrying, so instead of allowing anxieties to plant themselves in my mind, I replaced them with more positive things.|replaced|0.10201818495988846|2|48|attention
Worrying only leads to more worrying, so instead of allowing anxieties to plant themselves in my mind, I replaced them with more positive things.|to|0.037282079458236694|2|48|attention
Worrying only leads to more worrying, so instead of allowing anxieties to plant themselves in my mind, I replaced them with more positive things.|I|0.03369278088212013|2|48|attention
Worrying only leads to more worrying, so instead of allowing anxieties to plant themselves in my mind, I replaced them with more positive things.|more|0.033546533435583115|2|48|attention
Do you ever think about what the people are like at each step of the production: the cultivators of the fields, the owners of the land, the processing plant workers, the packaging designers, the marketing team, the distributors, the transporters, the wholesalers, the retailers, and ultimately you, the consumer?|,|0.12741899490356445|9|49|attention
Do you ever think about what the people are like at each step of the production: the cultivators of the fields, the owners of the land, the processing plant workers, the packaging designers, the marketing team, the distributors, the transporters, the wholesalers, the retailers, and ultimately you, the consumer?|people|0.02898513525724411|9|49|attention
Do you ever think about what the people are like at each step of the production: the cultivators of the fields, the owners of the land, the processing plant workers, the packaging designers, the marketing team, the distributors, the transporters, the wholesalers, the retailers, and ultimately you, the consumer?|the|0.02489963173866272|9|49|attention
Do you ever think about what the people are like at each step of the production: the cultivators of the fields, the owners of the land, the processing plant workers, the packaging designers, the marketing team, the distributors, the transporters, the wholesalers, the retailers, and ultimately you, the consumer?|production|0.020214198157191277|9|49|attention
Do you ever think about what the people are like at each step of the production: the cultivators of the fields, the owners of the land, the processing plant workers, the packaging designers, the marketing team, the distributors, the transporters, the wholesalers, the retailers, and ultimately you, the consumer?|the|0.019141100347042084|9|49|attention
As I type this now, my desk is fringed with a little Peruvian apple cactus, a spider plant, a milk cactus and a big, hardy jade plant.|[SEP]|0.20687134563922882|6|50|attention
As I type this now, my desk is fringed with a little Peruvian apple cactus, a spider plant, a milk cactus and a big, hardy jade plant.|,|0.13296036422252655|6|50|attention
As I type this now, my desk is fringed with a little Peruvian apple cactus, a spider plant, a milk cactus and a big, hardy jade plant.|apple|0.021275823935866356|6|50|attention
As I type this now, my desk is fringed with a little Peruvian apple cactus, a spider plant, a milk cactus and a big, hardy jade plant.|[CLS]|0.02048826962709427|6|50|attention
As I type this now, my desk is fringed with a little Peruvian apple cactus, a spider plant, a milk cactus and a big, hardy jade plant.|and|0.015331040136516094|6|50|attention
As I type this now, my desk is fringed with a little Peruvian apple cactus, a spider plant, a milk cactus and a big, hardy jade plant.|[SEP]|0.1855974793434143|6|51|attention
As I type this now, my desk is fringed with a little Peruvian apple cactus, a spider plant, a milk cactus and a big, hardy jade plant.|,|0.12140048295259476|6|51|attention
As I type this now, my desk is fringed with a little Peruvian apple cactus, a spider plant, a milk cactus and a big, hardy jade plant.|[CLS]|0.032128553837537766|6|51|attention
As I type this now, my desk is fringed with a little Peruvian apple cactus, a spider plant, a milk cactus and a big, hardy jade plant.|apple|0.023796694353222847|6|51|attention
As I type this now, my desk is fringed with a little Peruvian apple cactus, a spider plant, a milk cactus and a big, hardy jade plant.|.|0.0203778687864542|6|51|attention
She didn't study agriculture at her university, Georgia State, and until a few years ago, the only plant she may have envisioned herself cultivating was basil.|n't|0.12236205488443375|6|52|attention
She didn't study agriculture at her university, Georgia State, and until a few years ago, the only plant she may have envisioned herself cultivating was basil.|and|0.088589608669281|6|52|attention
She didn't study agriculture at her university, Georgia State, and until a few years ago, the only plant she may have envisioned herself cultivating was basil.|the|0.05739744007587433|6|52|attention
She didn't study agriculture at her university, Georgia State, and until a few years ago, the only plant she may have envisioned herself cultivating was basil.|a|0.03746954724192619|6|52|attention
She didn't study agriculture at her university, Georgia State, and until a few years ago, the only plant she may have envisioned herself cultivating was basil.|[SEP]|0.033637985587120056|6|52|attention
I really need to plant those, I thought.|[SEP]|0.42202404141426086|2|53|attention
I really need to plant those, I thought.|.|0.26217520236968994|2|53|attention
I really need to plant those, I thought.|those|0.053429532796144485|2|53|attention
I really need to plant those, I thought.|[CLS]|0.0414210669696331|2|53|attention
I really need to plant those, I thought.|to|0.025244073942303658|2|53|attention
It's time to plant a garden.|[SEP]|0.22375114262104034|2|54|attention
It's time to plant a garden.|[CLS]|0.08299010246992111|2|54|attention
It's time to plant a garden.|to|0.05887005850672722|2|54|attention
It's time to plant a garden.|a|0.053664181381464005|2|54|attention
It's time to plant a garden.|.|0.04251883551478386|2|54|attention
If you have one, maybe you could help others plant their own.|[SEP]|0.3374445140361786|2|55|attention
If you have one, maybe you could help others plant their own.|.|0.17300470173358917|2|55|attention
If you have one, maybe you could help others plant their own.|,|0.11384040117263794|2|55|attention
If you have one, maybe you could help others plant their own.|own|0.04383080080151558|2|55|attention
If you have one, maybe you could help others plant their own.|[CLS]|0.03185573220252991|2|55|attention
We manage family, work, friends, living spaces, school, exercise, cooking, coupon cutting, plant watering, voicemail listening, gas pumping and ALL of the other life things that we jam pack into each and every single day.|manage|0.03955109044909477|2|56|attention
We manage family, work, friends, living spaces, school, exercise, cooking, coupon cutting, plant watering, voicemail listening, gas pumping and ALL of the other life things that we jam pack into each and every single day.|[CLS]|0.029540851712226868|2|56|attention
We manage family, work, friends, living spaces, school, exercise, cooking, coupon cutting, plant watering, voicemail listening, gas pumping and ALL of the other life things that we jam pack into each and every single day.|gas|0.027742205187678337|2|56|attention
We manage family, work, friends, living spaces, school, exercise, cooking, coupon cutting, plant watering, voicemail listening, gas pumping and ALL of the other life things that we jam pack into each and every single day.|voicemail|0.02672017551958561|2|56|attention
We manage family, work, friends, living spaces, school, exercise, cooking, coupon cutting, plant watering, voicemail listening, gas pumping and ALL of the other life things that we jam pack into each and every single day.|pumping|0.021373584866523743|2|56|attention
Study his hands as he'd loosen marigolds from plastic, plant and cover their roots with a swift hand.|'d|0.23338256776332855|2|57|attention
Study his hands as he'd loosen marigolds from plastic, plant and cover their roots with a swift hand.|and|0.039441436529159546|2|57|attention
Study his hands as he'd loosen marigolds from plastic, plant and cover their roots with a swift hand.|marigolds|0.032563719898462296|2|57|attention
Study his hands as he'd loosen marigolds from plastic, plant and cover their roots with a swift hand.|plastic|0.02019890397787094|2|57|attention
Study his hands as he'd loosen marigolds from plastic, plant and cover their roots with a swift hand.|roots|0.016729332506656647|2|57|attention
Ironically, this is the first time I've toured this particular auto-assembly plant (which was first owned by General Motors; then by NUMMI, a joint venture between GM and Toyota; and now by Tesla), even though much of my understanding of innovation and sustainability comes from bird-dogging the evolution of this building over the years.|'ve|0.10343271493911743|9|58|attention
Ironically, this is the first time I've toured this particular auto-assembly plant (which was first owned by General Motors; then by NUMMI, a joint venture between GM and Toyota; and now by Tesla), even though much of my understanding of innovation and sustainability comes from bird-dogging the evolution of this building over the years.|my|0.06830748915672302|9|58|attention
Ironically, this is the first time I've toured this particular auto-assembly plant (which was first owned by General Motors; then by NUMMI, a joint venture between GM and Toyota; and now by Tesla), even though much of my understanding of innovation and sustainability comes from bird-dogging the evolution of this building over the years.|,|0.037850040942430496|9|58|attention
Ironically, this is the first time I've toured this particular auto-assembly plant (which was first owned by General Motors; then by NUMMI, a joint venture between GM and Toyota; and now by Tesla), even though much of my understanding of innovation and sustainability comes from bird-dogging the evolution of this building over the years.|which|0.028411148115992546|9|58|attention
Ironically, this is the first time I've toured this particular auto-assembly plant (which was first owned by General Motors; then by NUMMI, a joint venture between GM and Toyota; and now by Tesla), even though much of my understanding of innovation and sustainability comes from bird-dogging the evolution of this building over the years.|was|0.025157295167446136|9|58|attention
There's the renewal that's visible with each plant and tree, each blossom or new leaf.|that|0.05083340033888817|0|59|attention
There's the renewal that's visible with each plant and tree, each blossom or new leaf.|and|0.048829514533281326|0|59|attention
There's the renewal that's visible with each plant and tree, each blossom or new leaf.|or|0.03291973099112511|0|59|attention
There's the renewal that's visible with each plant and tree, each blossom or new leaf.|[CLS]|0.03217744082212448|0|59|attention
There's the renewal that's visible with each plant and tree, each blossom or new leaf.|each|0.024069705978035927|0|59|attention
There are gardens to plant, closets to clean and clothing to swap.|[SEP]|0.25512492656707764|2|60|attention
There are gardens to plant, closets to clean and clothing to swap.|gardens|0.053948912769556046|2|60|attention
There are gardens to plant, closets to clean and clothing to swap.|[CLS]|0.04342963173985481|2|60|attention
There are gardens to plant, closets to clean and clothing to swap.|are|0.019609784707427025|2|60|attention
There are gardens to plant, closets to clean and clothing to swap.|to|0.01734977774322033|2|60|attention
The recent decision by Intel to close its microprocessor assembly plant in Costa Rica has caused quite a storm over the past few weeks, in some ways souring the jubilant electoral victory of Luis Guillermo Solís of the PAC, which took place just 48 hours before the US tech giant's announcement|before|0.1108914241194725|1|61|attention
The recent decision by Intel to close its microprocessor assembly plant in Costa Rica has caused quite a storm over the past few weeks, in some ways souring the jubilant electoral victory of Luis Guillermo Solís of the PAC, which took place just 48 hours before the US tech giant's announcement|ways|0.08292630314826965|1|61|attention
The recent decision by Intel to close its microprocessor assembly plant in Costa Rica has caused quite a storm over the past few weeks, in some ways souring the jubilant electoral victory of Luis Guillermo Solís of the PAC, which took place just 48 hours before the US tech giant's announcement|in|0.046748679131269455|1|61|attention
The recent decision by Intel to close its microprocessor assembly plant in Costa Rica has caused quite a storm over the past few weeks, in some ways souring the jubilant electoral victory of Luis Guillermo Solís of the PAC, which took place just 48 hours before the US tech giant's announcement|Intel|0.04415666684508324|1|61|attention
The recent decision by Intel to close its microprocessor assembly plant in Costa Rica has caused quite a storm over the past few weeks, in some ways souring the jubilant electoral victory of Luis Guillermo Solís of the PAC, which took place just 48 hours before the US tech giant's announcement|[CLS]|0.02348860166966915|1|61|attention
Like pruning a plant of dying branches, periodically pruning your business of troublesome clients is a necessity.|a|0.037750400602817535|3|62|attention
Like pruning a plant of dying branches, periodically pruning your business of troublesome clients is a necessity.|of|0.037615757435560226|3|62|attention
Like pruning a plant of dying branches, periodically pruning your business of troublesome clients is a necessity.|clients|0.036937180906534195|3|62|attention
Like pruning a plant of dying branches, periodically pruning your business of troublesome clients is a necessity.|[CLS]|0.03189199045300484|3|62|attention
Like pruning a plant of dying branches, periodically pruning your business of troublesome clients is a necessity.|troublesome|0.03188279643654823|3|62|attention
"The plant, fortunately, is ""zero-odor"" facility because all of the processing is contained."|,|0.13878215849399567|9|63|attention
"The plant, fortunately, is ""zero-odor"" facility because all of the processing is contained."|contained|0.05000662803649902|9|63|attention
"The plant, fortunately, is ""zero-odor"" facility because all of the processing is contained."|[CLS]|0.042307864874601364|9|63|attention
"The plant, fortunately, is ""zero-odor"" facility because all of the processing is contained."|The|0.028813883662223816|9|63|attention
"The plant, fortunately, is ""zero-odor"" facility because all of the processing is contained."|facility|0.0257948637008667|9|63|attention
"You see, it's their ""phytonutrients,"" or plant nutrients, that help us fight disease and stay stronger for longer."|and|0.1457347571849823|4|64|attention
"You see, it's their ""phytonutrients,"" or plant nutrients, that help us fight disease and stay stronger for longer."|nutrients|0.04516606032848358|4|64|attention
"You see, it's their ""phytonutrients,"" or plant nutrients, that help us fight disease and stay stronger for longer."|disease|0.021566802635788918|4|64|attention
"You see, it's their ""phytonutrients,"" or plant nutrients, that help us fight disease and stay stronger for longer."|[CLS]|0.018192358314990997|4|64|attention
"You see, it's their ""phytonutrients,"" or plant nutrients, that help us fight disease and stay stronger for longer."|,|0.014821252785623074|4|64|attention
The funny thing is, the rate-limiting issue makes the plant vs. animal nutrition debate irrelevant.|debate|0.1401747614145279|4|65|attention
The funny thing is, the rate-limiting issue makes the plant vs. animal nutrition debate irrelevant.|[CLS]|0.05580516159534454|4|65|attention
The funny thing is, the rate-limiting issue makes the plant vs. animal nutrition debate irrelevant.|funny|0.030042698606848717|4|65|attention
The funny thing is, the rate-limiting issue makes the plant vs. animal nutrition debate irrelevant.|the|0.029335809871554375|4|65|attention
The funny thing is, the rate-limiting issue makes the plant vs. animal nutrition debate irrelevant.|is|0.027540134266018867|4|65|attention
"An old proverb says, ""The best time to plant a tree is 20 years ago."|[SEP]|0.15338358283042908|2|66|attention
"An old proverb says, ""The best time to plant a tree is 20 years ago."|a|0.09152903407812119|2|66|attention
"An old proverb says, ""The best time to plant a tree is 20 years ago."|.|0.039552051573991776|2|66|attention
"An old proverb says, ""The best time to plant a tree is 20 years ago."|is|0.028511473909020424|2|66|attention
"An old proverb says, ""The best time to plant a tree is 20 years ago."|time|0.027082068845629692|2|66|attention
My passport is like the blood-sucking, voracious plant from Little Shop Of Horrors -- the more I feed it, the hungrier it gets.|.|0.12699788808822632|3|67|attention
My passport is like the blood-sucking, voracious plant from Little Shop Of Horrors -- the more I feed it, the hungrier it gets.|[CLS]|0.028416963294148445|3|67|attention
My passport is like the blood-sucking, voracious plant from Little Shop Of Horrors -- the more I feed it, the hungrier it gets.|My|0.02720128931105137|3|67|attention
My passport is like the blood-sucking, voracious plant from Little Shop Of Horrors -- the more I feed it, the hungrier it gets.|voracious|0.026558613404631615|3|67|attention
My passport is like the blood-sucking, voracious plant from Little Shop Of Horrors -- the more I feed it, the hungrier it gets.|feed|0.02430208958685398|3|67|attention
"I've only been bitten by the ""plant bug"" recently in the last few years, but it's been really fun discovering and learning"|but|0.1607273370027542|3|68|attention
"I've only been bitten by the ""plant bug"" recently in the last few years, but it's been really fun discovering and learning"|'ve|0.12940378487110138|3|68|attention
"I've only been bitten by the ""plant bug"" recently in the last few years, but it's been really fun discovering and learning"|''|0.05890301987528801|3|68|attention
"I've only been bitten by the ""plant bug"" recently in the last few years, but it's been really fun discovering and learning"|recently|0.05189533159136772|3|68|attention
"I've only been bitten by the ""plant bug"" recently in the last few years, but it's been really fun discovering and learning"|``|0.033204805105924606|3|68|attention
You won't be called on if you plant yourself in the front, and it's the best spot to see the teacher.|n't|0.15388335287570953|2|69|attention
You won't be called on if you plant yourself in the front, and it's the best spot to see the teacher.|and|0.07698532938957214|2|69|attention
You won't be called on if you plant yourself in the front, and it's the best spot to see the teacher.|You|0.06022600829601288|2|69|attention
You won't be called on if you plant yourself in the front, and it's the best spot to see the teacher.|yourself|0.03707036375999451|2|69|attention
You won't be called on if you plant yourself in the front, and it's the best spot to see the teacher.|[CLS]|0.03357826545834541|2|69|attention
Great Blue Hole The Five Flower Lake in Jiuzhaigou Valley, China gets its beautiful colors from plant and mineral deposits|beautiful|0.12386622279882431|0|70|attention
Great Blue Hole The Five Flower Lake in Jiuzhaigou Valley, China gets its beautiful colors from plant and mineral deposits|Lake|0.05446934327483177|0|70|attention
Great Blue Hole The Five Flower Lake in Jiuzhaigou Valley, China gets its beautiful colors from plant and mineral deposits|from|0.05151696503162384|0|70|attention
Great Blue Hole The Five Flower Lake in Jiuzhaigou Valley, China gets its beautiful colors from plant and mineral deposits|mineral|0.043725401163101196|0|70|attention
Great Blue Hole The Five Flower Lake in Jiuzhaigou Valley, China gets its beautiful colors from plant and mineral deposits|[CLS]|0.040558841079473495|0|70|attention
"A fire Sept. 24 at the Gabila's plant in Copiague, Long Island, damaged the machinery that makes the company's biggest seller -- ""The Original Coney Island Square Knish."""|machinery|0.10482916980981827|1|71|attention
"A fire Sept. 24 at the Gabila's plant in Copiague, Long Island, damaged the machinery that makes the company's biggest seller -- ""The Original Coney Island Square Knish."""|in|0.03743360936641693|1|71|attention
"A fire Sept. 24 at the Gabila's plant in Copiague, Long Island, damaged the machinery that makes the company's biggest seller -- ""The Original Coney Island Square Knish."""|[CLS]|0.037410978227853775|1|71|attention
"A fire Sept. 24 at the Gabila's plant in Copiague, Long Island, damaged the machinery that makes the company's biggest seller -- ""The Original Coney Island Square Knish."""|'s|0.02176041156053543|1|71|attention
"A fire Sept. 24 at the Gabila's plant in Copiague, Long Island, damaged the machinery that makes the company's biggest seller -- ""The Original Coney Island Square Knish."""|Gabila|0.01516795251518488|1|71|attention
Apples contain cell protective plant chemicals called flavonoids, which act as antioxidants by scavenging free radicals that are destructive to your genes and by supporting normal inflammation control.|as|0.13767479360103607|4|72|attention
Apples contain cell protective plant chemicals called flavonoids, which act as antioxidants by scavenging free radicals that are destructive to your genes and by supporting normal inflammation control.|Apples|0.04965956509113312|4|72|attention
Apples contain cell protective plant chemicals called flavonoids, which act as antioxidants by scavenging free radicals that are destructive to your genes and by supporting normal inflammation control.|[CLS]|0.03350842371582985|4|72|attention
Apples contain cell protective plant chemicals called flavonoids, which act as antioxidants by scavenging free radicals that are destructive to your genes and by supporting normal inflammation control.|.|0.016346096992492676|4|72|attention
Apples contain cell protective plant chemicals called flavonoids, which act as antioxidants by scavenging free radicals that are destructive to your genes and by supporting normal inflammation control.|cell|0.01356233935803175|4|72|attention
Anemone Aspen Marigolds are a great fall-blooming plant, primarily in orange, gold and yellow -- probably why they were chosen|yellow|0.11641442775726318|3|73|attention
Anemone Aspen Marigolds are a great fall-blooming plant, primarily in orange, gold and yellow -- probably why they were chosen|[CLS]|0.05404694005846977|3|73|attention
Anemone Aspen Marigolds are a great fall-blooming plant, primarily in orange, gold and yellow -- probably why they were chosen|fall-blooming|0.03092554770410061|3|73|attention
Anemone Aspen Marigolds are a great fall-blooming plant, primarily in orange, gold and yellow -- probably why they were chosen|and|0.028731970116496086|3|73|attention
Anemone Aspen Marigolds are a great fall-blooming plant, primarily in orange, gold and yellow -- probably why they were chosen|,|0.0283167976886034|3|73|attention
Find out what this plant is all about.|[SEP]|0.6946468353271484|3|74|attention
Find out what this plant is all about.|this|0.048215944319963455|3|74|attention
Find out what this plant is all about.|[CLS]|0.03536844626069069|3|74|attention
Find out what this plant is all about.|all|0.022979414090514183|3|74|attention
Find out what this plant is all about.|.|0.022192759439349174|3|74|attention
Not only is the American bittersweet a multifaceted plant in one's garden but it can also be part of your cut-flower arsenal.|can|0.11521873623132706|3|75|attention
Not only is the American bittersweet a multifaceted plant in one's garden but it can also be part of your cut-flower arsenal.|but|0.033189307898283005|3|75|attention
Not only is the American bittersweet a multifaceted plant in one's garden but it can also be part of your cut-flower arsenal.|[CLS]|0.03183684125542641|3|75|attention
Not only is the American bittersweet a multifaceted plant in one's garden but it can also be part of your cut-flower arsenal.|of|0.031163571402430534|3|75|attention
Not only is the American bittersweet a multifaceted plant in one's garden but it can also be part of your cut-flower arsenal.|garden|0.030854182317852974|3|75|attention
Few things suggest the bounty of early fall more than the sight of fruit ripening, even if it's growing on a little plant|even|0.13861358165740967|3|76|attention
Few things suggest the bounty of early fall more than the sight of fruit ripening, even if it's growing on a little plant|[SEP]|0.06513169407844543|3|76|attention
Few things suggest the bounty of early fall more than the sight of fruit ripening, even if it's growing on a little plant|it|0.040336061269044876|3|76|attention
Few things suggest the bounty of early fall more than the sight of fruit ripening, even if it's growing on a little plant|on|0.03828312084078789|3|76|attention
Few things suggest the bounty of early fall more than the sight of fruit ripening, even if it's growing on a little plant|[CLS]|0.037160709500312805|3|76|attention
Vitamin A: Found in both animal and plant sources, it supports numerous functions of immune activity, particularly against|[SEP]|0.4157571792602539|4|77|attention
Vitamin A: Found in both animal and plant sources, it supports numerous functions of immune activity, particularly against|,|0.14920134842395782|4|77|attention
Vitamin A: Found in both animal and plant sources, it supports numerous functions of immune activity, particularly against|,|0.11399900913238525|4|77|attention
Vitamin A: Found in both animal and plant sources, it supports numerous functions of immune activity, particularly against|[CLS]|0.050088364630937576|4|77|attention
Vitamin A: Found in both animal and plant sources, it supports numerous functions of immune activity, particularly against|:|0.02606038935482502|4|77|attention
The word comes from oha, which is the highly revered taro plant|which|0.18376697599887848|3|78|attention
The word comes from oha, which is the highly revered taro plant|[SEP]|0.057129278779029846|3|78|attention
The word comes from oha, which is the highly revered taro plant|oha|0.041271474212408066|3|78|attention
The word comes from oha, which is the highly revered taro plant|,|0.03536857292056084|3|78|attention
The word comes from oha, which is the highly revered taro plant|[CLS]|0.028385112062096596|3|78|attention
Let's take this opportunity Disney has created to excite our children with planes, with the magic and fun that is aviation and let's really plant the seeds of curiosity about airplanes with books after the movie ends.|'s|0.1577913761138916|2|79|attention
Let's take this opportunity Disney has created to excite our children with planes, with the magic and fun that is aviation and let's really plant the seeds of curiosity about airplanes with books after the movie ends.|[CLS]|0.02551821619272232|2|79|attention
Let's take this opportunity Disney has created to excite our children with planes, with the magic and fun that is aviation and let's really plant the seeds of curiosity about airplanes with books after the movie ends.|Let|0.022066310048103333|2|79|attention
Let's take this opportunity Disney has created to excite our children with planes, with the magic and fun that is aviation and let's really plant the seeds of curiosity about airplanes with books after the movie ends.|take|0.014182258397340775|2|79|attention
Let's take this opportunity Disney has created to excite our children with planes, with the magic and fun that is aviation and let's really plant the seeds of curiosity about airplanes with books after the movie ends.|has|0.01415399368852377|2|79|attention
The plant in Chandler employs about 11,000 people.|[CLS]|0.05052768066525459|1|80|attention
The plant in Chandler employs about 11,000 people.|The|0.04692345857620239|1|80|attention
The plant in Chandler employs about 11,000 people.|employs|0.041256096214056015|1|80|attention
The plant in Chandler employs about 11,000 people.|Chandler|0.03147220239043236|1|80|attention
The plant in Chandler employs about 11,000 people.|in|0.030013227835297585|1|80|attention
As these photos show, a garden can call for nothing more than a pot and a lush plant.|[SEP]|0.32395628094673157|6|81|attention
As these photos show, a garden can call for nothing more than a pot and a lush plant.|.|0.1989278346300125|6|81|attention
